receiver_upi,receiver_txn_count_24h_mean,receiver_txn_count_24h_max,receiver_amount_sum_24h_mean,receiver_amount_sum_24h_max
merch14565@paytm,19.24137931034483,37,130836.5024137931,394845.92
merch14566@okhdfcbank,18.285714285714285,32,475097.65095238097,805716.47
merch14570@ybl,18.96875,38,210716.790625,561072.39
merch14580@axl,19.04,38,157470.772,254350.82
merch14582@axl,14.173913043478262,30,131246.95347826087,231333.64000000004
merch14601@axl,18.884615384615383,39,354689.595,534232.8299999998
merch14601@okicici,17.75,39,328991.271875,893892.24
merch14615@axl,18.705882352941178,36,268951.94352941174,535173.4500000001
merch14621@paytm,18.857142857142858,37,303359.1892857143,881995.1
merch14635@ybl,17.32,33,208546.52200000003,359689.34
merch14654@okicici,14.125,28,149339.06937500002,357733.88000000006
merch14665@axl,13.653846153846153,28,175693.59500000003,409649.09
merch14669@okhdfcbank,22.70967741935484,44,303600.00322580646,531655.9299999999
merch14672@axl,15.722222222222221,26,361974.2338888889,550675.0
merch14679@oksbi,19.6,40,128017.36857142858,280075.23
merch14686@axl,13.647058823529411,28,54110.76,104275.89
merch14690@okicici,14.45,28,238257.89400000003,355374.25000000006
merch14698@okhdfcbank,21.04,40,271210.3128,610720.93
merch14698@okicici,19.548387096774192,38,233717.0029032258,351830.80000000005
merch14727@oksbi,16.814814814814813,35,215979.68407407406,530399.62
merch14740@paytm,21.06451612903226,42,120480.89225806452,267742.27
merch14760@oksbi,20.185185185185187,39,255568.46592592594,408776.3900000001
merch14785@okhdfcbank,22.794117647058822,44,144977.70941176472,399634.88
merch14786@oksbi,15.76,33,68934.5076,196520.42
merch14794@axl,17.77777777777778,34,154142.50296296296,211122.01000000004
merch14796@axl,14.88,31,42402.4136,158334.32
merch14803@okicici,15.52,31,163434.3092,355444.41
merch14851@paytm,17.916666666666668,36,264485.795,594485.0700000001
merch14869@ybl,17.095238095238095,30,97890.00476190477,133762.53000000003
merch14872@ybl,14.85,29,228015.52199999997,512593.72
merch14894@ybl,18.807692307692307,35,231048.56461538465,641457.1200000001
merch14901@axl,18.36,35,229455.2548,387990.6500000001
merch14907@paytm,19.91304347826087,33,428807.0334782609,641226.4900000001
merch14944@okhdfcbank,15.625,31,116212.24291666666,258780.38999999996
merch14986@okicici,20.689655172413794,41,521566.16068965517,956895.29
merch15002@okhdfcbank,18.964285714285715,38,186869.68250000002,322764.19999999995
merch1500@paytm,16.958333333333332,35,136374.6758333333,196404.69
merch15012@oksbi,19.0,42,217214.78133333335,390978.81
merch15024@paytm,17.25925925925926,36,75863.22370370371,225967.74000000005
merch15026@axl,15.833333333333334,32,399552.0825,676668.32
merch15028@okhdfcbank,21.4,39,168102.9732,423969.51
merch15035@okicici,15.384615384615385,31,169950.35769230768,546447.89
merch15039@oksbi,12.6,24,65208.454,151250.3
merch15066@okicici,17.814814814814813,34,125638.51222222223,429206.67
merch15071@axl,15.75,36,232749.43500000003,562553.11
merch1511@axl,15.962962962962964,34,266840.22777777776,530107.99
merch15178@axl,21.129032258064516,41,253394.26483870967,502088.76000000007
merch1518@oksbi,22.22222222222222,46,93019.64972222221,180431.88
merch15219@okhdfcbank,16.565217391304348,35,214378.19217391303,353697.87
merch15234@ybl,19.5,35,138526.99333333332,282350.69999999995
merch15239@oksbi,19.625,41,192794.6690625,601346.5499999999
merch15242@oksbi,24.02857142857143,45,385780.9442857143,544554.7100000001
merch15248@oksbi,26.944444444444443,50,244630.59583333335,512868.68000000005
merch15255@paytm,13.88888888888889,25,101147.86444444445,379245.25
merch15263@ybl,15.727272727272727,29,103018.31318181819,254973.43999999997
merch1526@oksbi,19.0,32,413170.49428571435,774277.04
merch1527@okicici,15.52,35,51444.40520000001,94446.56
merch15281@ybl,20.52,38,200727.5228,305228.10000000003
merch15306@axl,13.61111111111111,28,253247.00444444444,387764.67
merch15319@axl,16.08,32,257200.84600000002,462777.11
merch15323@paytm,16.23076923076923,36,59230.604230769226,97041.28
merch15332@oksbi,18.0,38,131973.68933333334,276505.43999999994
merch15333@okicici,15.227272727272727,31,96128.89772727272,182023.63
merch1533@ybl,17.181818181818183,32,51227.979090909095,107320.14
merch15372@ybl,22.84375,42,368364.5859375,643639.62
merch15388@oksbi,14.409090909090908,30,224006.34727272726,455291.72
merch15393@axl,12.526315789473685,25,199343.12631578947,366406.24
merch15396@oksbi,14.65,31,97313.079,321673.87000000005
merch15407@okhdfcbank,16.333333333333332,35,140291.2419047619,227458.7
merch15418@okicici,13.526315789473685,28,118987.70736842105,331345.46
merch15425@axl,20.03846153846154,39,280774.2684615384,385527.12
merch15425@okicici,21.285714285714285,45,137693.57714285716,422461.06000000006
merch15497@okhdfcbank,26.365853658536587,51,187474.2163414634,370388.74
merch15498@oksbi,19.035714285714285,36,292213.00678571424,487363.62
merch15507@okicici,17.642857142857142,40,368292.3982142857,621533.11
merch1552@ybl,22.741935483870968,47,103907.22290322582,364906.86
merch15530@okicici,12.714285714285714,24,153779.83428571429,277533.58
merch15537@okicici,15.571428571428571,32,92869.17476190475,209007.12
merch15538@paytm,13.130434782608695,26,51092.13391304347,170238.78999999998
merch15568@okhdfcbank,20.0,38,35909.3553125,164056.16
merch15618@paytm,24.12121212121212,45,195819.34363636363,414284.42
merch15620@okhdfcbank,10.857142857142858,22,96125.02,165769.61000000002
merch15620@paytm,17.45,33,117731.5935,194250.47
merch15629@paytm,15.0,29,152471.1352,259525.0
merch15633@ybl,19.0,34,88231.49761904763,175941.95
merch15642@paytm,13.714285714285714,27,184645.45476190478,488829.2600000001
merch15656@ybl,21.423076923076923,39,202115.2146153846,363119.76
merch1565@paytm,14.117647058823529,26,110696.76999999999,229246.12
merch15671@ybl,16.185185185185187,31,77937.84814814816,158707.24000000002
merch15677@axl,15.64,31,203940.5644,242963.50000000003
merch15679@paytm,20.65625,39,138576.56031250002,316092.45000000007
merch15693@okhdfcbank,23.862068965517242,42,478280.8293103449,768472.6000000001
merch15694@oksbi,19.34375,38,184088.7075,482833.62
merch15708@oksbi,16.620689655172413,36,575046.18,800920.1400000001
merch1570@okicici,20.533333333333335,38,150583.30699999997,321860.9399999999
merch15718@ybl,17.0,32,100443.1848,142004.25
merch15732@okicici,14.52,29,60094.225999999995,116918.44
merch15735@ybl,15.894736842105264,32,317556.3863157895,600376.0900000001
merch15751@axl,22.392857142857142,45,166186.72607142857,286896.91000000003
merch15760@ybl,17.46153846153846,37,100750.77115384616,271801.34
merch15776@axl,18.884615384615383,34,277886.6907692308,473919.67
merch15781@paytm,16.25,31,172948.49791666667,482211.55
merch15823@ybl,17.142857142857142,33,67535.77142857142,93610.83
merch15834@ybl,12.68421052631579,28,314509.32842105266,636070.93
merch15847@axl,25.054054054054053,49,236763.61972972972,459705.29
merch15860@ybl,20.75,39,420920.6054166667,743295.9400000001
merch15877@oksbi,15.4,33,304971.6212,675516.4499999998
merch15878@ybl,18.82608695652174,35,102541.2152173913,331226.33
merch15887@ybl,16.466666666666665,33,198265.1856666667,324857.15
merch15892@paytm,20.703703703703702,37,332841.1211111111,607002.57
merch1589@okhdfcbank,15.52,33,213551.8656,411573.57000000007
merch15919@okicici,17.583333333333332,33,256144.77125,490802.59
merch15932@axl,16.24,32,254946.16799999998,562941.0599999999
merch15937@paytm,19.678571428571427,39,442409.16,657858.35
merch1594@okhdfcbank,13.904761904761905,30,269572.9938095238,595873.3899999999
merch15962@paytm,16.285714285714285,35,150335.47357142856,265504.29
merch15990@paytm,18.689655172413794,37,258722.64827586207,603024.43
merch15999@ybl,15.73913043478261,29,71586.17695652174,154443.14
merch16015@okicici,14.038461538461538,30,225814.55153846153,425642.61
merch16029@okhdfcbank,15.35,30,397104.377,710516.3999999999
merch16032@oksbi,15.181818181818182,30,213016.18045454545,495735.89
merch16032@paytm,17.47826086956522,34,233811.86260869564,416510.56000000006
merch16051@ybl,14.565217391304348,31,122502.31347826087,254116.29
merch16058@paytm,13.666666666666666,31,306643.72857142857,594275.86
merch16059@ybl,18.0,33,573983.065652174,793340.91
merch16063@okhdfcbank,12.75,29,186228.536,503071.72
merch16064@axl,16.454545454545453,32,81289.83863636364,146241.93
merch16065@oksbi,18.22222222222222,39,184860.80074074076,497019.9
merch16076@okicici,16.53846153846154,35,134811.885,312284.3900000001
merch16077@axl,15.846153846153847,31,131519.87576923077,258985.75000000003
merch16090@okicici,16.55,33,110715.3935,309973.61
merch16105@okicici,23.357142857142858,45,89955.51964285714,221663.02
merch1610@okhdfcbank,18.24,34,196821.8284,340164.79
merch16115@okicici,14.95,30,26586.759000000002,98894.6
merch16115@paytm,18.714285714285715,39,284868.0225,589641.6799999999
merch16154@okicici,18.846153846153847,35,284937.5938461539,406687.31
merch1615@paytm,15.75,32,101214.75149999998,162785.46999999997
merch16162@ybl,18.517241379310345,39,211170.9551724138,432764.97
merch16169@okhdfcbank,13.052631578947368,27,189004.41789473683,366189.62
merch16174@oksbi,13.61111111111111,25,207272.98333333334,327798.9200000001
merch16198@axl,15.28,31,251223.4772,453891.1099999999
merch16210@okicici,12.555555555555555,28,83967.84833333333,179460.20000000004
merch16221@oksbi,19.26923076923077,39,381765.56269230763,616932.99
merch16225@oksbi,19.24137931034483,39,269588.61,413366.64
merch16231@paytm,19.21875,40,155349.69,219228.56
merch16233@ybl,16.6,35,115791.2856,208397.06000000008
merch16234@ybl,13.05,25,73938.53099999999,173998.17
merch16299@okhdfcbank,16.14814814814815,32,200297.73444444445,340991.99
merch16303@paytm,12.368421052631579,26,259833.0410526316,568920.9900000001
merch16305@oksbi,17.925925925925927,36,126380.52592592592,223947.61
merch16324@axl,16.107142857142858,34,82170.89357142858,132351.09
merch16329@axl,18.535714285714285,36,227950.1717857143,529810.5700000001
merch16372@axl,11.0,25,216429.494375,343490.62999999995
merch16376@okicici,12.526315789473685,24,234763.19421052624,370721.81
merch16376@oksbi,19.548387096774192,37,226108.52354838708,453563.53
merch16378@axl,24.107142857142858,41,400498.0167857143,557127.25
merch1637@paytm,20.32,36,273663.1468,589746.85
merch16380@oksbi,17.75862068965517,34,371304.4896551724,566211.3700000001
merch16389@oksbi,20.06451612903226,40,141335.6919354839,289148.69999999995
merch16389@paytm,15.3,33,49679.676,88970.84999999999
merch16389@ybl,16.09090909090909,33,206619.7681818182,576819.57
merch16402@okicici,17.5,37,207222.34766666667,487805.69
merch16405@ybl,18.608695652173914,37,120925.25347826086,159938.74999999997
merch16409@ybl,15.8,30,67784.138,169413.67
merch16414@ybl,15.19047619047619,33,168621.96333333332,639807.4800000001
merch16437@okhdfcbank,19.2,35,130237.25,202532.12
merch16457@axl,16.782608695652176,35,100792.0056521739,250905.76
merch16467@axl,14.923076923076923,30,175124.58692307692,335126.17999999993
merch16489@ybl,21.677419354838708,42,205442.27258064516,458754.91
merch16493@ybl,24.28,42,122991.0112,196330.98
merch16494@axl,15.409090909090908,29,142673.75318181817,312630.69
merch16523@paytm,16.838709677419356,37,233402.1322580645,515185.9000000001
merch16535@oksbi,13.2,27,122701.398,263040.81000000006
merch16554@ybl,14.4,28,49971.9185,94758.78999999998
merch16577@okicici,10.1875,26,113020.40875,267302.26
merch16582@okhdfcbank,24.533333333333335,47,216363.026,420272.04
merch16583@okhdfcbank,22.416666666666668,48,70385.83583333335,308565.59
merch16589@oksbi,16.666666666666668,36,248118.48416666666,617250.96
merch16591@okicici,19.76,39,138647.3812,323532.50999999995
merch16600@paytm,18.6,36,63871.53433333334,130965.8
merch16611@ybl,15.826086956521738,30,216386.13826086954,427744.4199999999
merch16624@okhdfcbank,37.2,69,280082.0048,569543.4299999999
merch16634@okhdfcbank,18.869565217391305,34,432345.2539130435,584552.26
merch16636@oksbi,17.40909090909091,34,216642.8581818182,456664.93000000005
merch1663@ybl,15.958333333333334,34,97972.20416666666,237876.89
merch16648@oksbi,15.962962962962964,32,102842.91888888889,157111.0
merch16657@okhdfcbank,14.4,28,209184.6055,336893.4
merch16667@axl,19.25,39,345967.3339285715,580427.6100000002
merch16668@oksbi,17.62962962962963,35,131946.0551851852,368711.38
merch16675@okhdfcbank,19.142857142857142,42,216696.64035714284,520156.9899999999
merch16701@ybl,24.21875,47,361534.0265625,577559.4299999999
merch16729@okicici,17.52173913043478,33,364797.4834782608,677144.91
merch16749@ybl,17.041666666666668,32,305263.07166666666,564546.42
merch16764@oksbi,20.363636363636363,40,406213.5078787878,807864.1099999999
merch16773@oksbi,21.29032258064516,40,123642.34096774193,304804.8
merch16782@ybl,17.64,37,269859.10079999996,405343.46
merch16784@okhdfcbank,14.5,29,222217.96818181817,591676.0699999998
merch16791@oksbi,18.76923076923077,36,330994.2392307693,752831.29
merch16797@okhdfcbank,15.185185185185185,32,412095.62148148153,543640.1599999999
merch16797@paytm,20.29032258064516,42,282963.0535483871,550022.58
merch16802@okhdfcbank,13.733333333333333,27,132408.704,266153.41
merch16817@okhdfcbank,19.208333333333332,34,271642.0833333333,583012.16
merch16819@oksbi,19.4,37,147645.2248,278532.03
merch16828@okicici,18.35483870967742,39,171256.51387096776,477326.34
merch16828@paytm,15.565217391304348,30,317981.7556521739,535397.85
merch16839@okicici,25.11111111111111,51,252930.16194444444,375139.0099999999
merch16846@okhdfcbank,17.76923076923077,34,154540.0926923077,316734.28
merch16852@ybl,22.5,44,203879.8246875,464606.0999999999
merch16873@ybl,15.681818181818182,30,347982.78909090906,598258.1099999999
merch16900@okicici,19.73076923076923,35,296081.7834615385,518535.14
merch16915@oksbi,22.23076923076923,40,242055.64576923076,338178.56
merch16930@axl,19.19047619047619,33,161278.7880952381,233143.39
merch16935@paytm,15.043478260869565,33,412476.01217391307,526965.54
merch1693@oksbi,15.88888888888889,35,63512.468518518515,153608.66
merch16945@okicici,12.666666666666666,23,37327.169444444444,55899.58
merch16954@ybl,12.88888888888889,27,86951.9811111111,328991.92
merch16958@okhdfcbank,15.782608695652174,29,42952.36,69345.71999999999
merch16993@ybl,15.44,29,286758.61600000004,460809.15
merch17007@axl,22.46875,43,180041.6478125,308180.55000000005
merch17011@paytm,16.59259259259259,33,75157.44740740741,173679.59
merch17017@paytm,18.20689655172414,35,221271.1120689655,519308.16
merch17025@okicici,15.875,30,109201.88625,352320.83
merch17035@okhdfcbank,19.161290322580644,38,153867.44838709678,314481.99
merch17040@axl,18.791666666666668,42,367083.69083333336,963558.58
merch1704@ybl,19.838709677419356,39,97784.93387096775,242141.98
merch17057@ybl,26.852941176470587,51,315450.2408823529,564888.04
merch17066@oksbi,14.636363636363637,30,117102.515,185119.67
merch17076@oksbi,17.454545454545453,32,129124.73,216401.83
merch17080@okicici,21.84,40,177620.8872,299042.38
merch17087@paytm,16.130434782608695,35,168991.38304347827,443117.18
merch17108@axl,15.565217391304348,29,132522.46217391305,277474.63
merch17119@oksbi,16.766666666666666,35,76009.12466666667,324024.77
merch17120@paytm,15.26086956521739,34,158277.06000000003,405056.59
merch17128@oksbi,13.05,26,187859.27850000001,475021.26000000007
merch17139@paytm,18.774193548387096,38,264843.3341935484,642168.4500000001
merch17143@okhdfcbank,16.869565217391305,32,274827.99260869564,456324.33
merch17146@okicici,16.958333333333332,32,175022.39541666667,293015.75
merch17148@paytm,20.09375,40,173104.3971875,338283.28
merch17151@axl,16.76923076923077,33,204277.6830769231,323223.86
merch17167@okhdfcbank,13.565217391304348,26,156492.5343478261,280412.01000000007
merch17167@oksbi,16.347826086956523,32,275812.88434782607,404250.62
merch17192@okhdfcbank,18.8125,39,110213.65062500001,253219.46000000005
merch1719@paytm,16.46153846153846,35,140997.7003846154,384383.31
merch17204@oksbi,16.136363636363637,30,172250.12545454546,327148.68
merch17208@paytm,17.304347826086957,34,130999.34913043477,371583.98
merch17220@okhdfcbank,16.2,30,420621.2189999999,718750.33
merch17225@ybl,18.23076923076923,35,172341.38884615383,338413.21
merch17238@axl,17.96,36,166509.2264,262751.99999999994
merch17246@paytm,20.071428571428573,41,259941.11964285717,667651.27
merch17246@ybl,20.40909090909091,36,218585.85363636364,332055.69
merch17258@ybl,13.368421052631579,29,133940.38789473684,290859.04
merch17267@okicici,18.066666666666666,36,220250.19533333334,366897.8000000001
merch17277@ybl,19.322580645161292,39,161140.82096774195,477166.8
merch17279@okicici,17.233333333333334,36,360613.96533333336,735131.9300000002
merch17283@axl,15.0,31,179230.49079999997,302988.16000000003
merch17285@axl,16.708333333333332,31,222569.3008333333,285134.94
merch17289@paytm,19.037037037037038,35,150004.73074074075,435155.67
