sender_upi,amount_mean,amount_std,txn_count
user13076@okhdfcbank,18262.37909090909,46478.590443377565,11
user1307@oksbi,15359.373333333335,42979.73001703929,12
user13087@axl,6220.336363636364,12629.344960229942,11
user13100@axl,3496.027857142857,7177.6516936210555,14
user13109@axl,10963.609166666667,21198.81619573708,12
user13109@okhdfcbank,21609.59909090909,34697.96697848606,11
user13112@okicici,6275.639166666667,9517.414582114445,12
user13112@ybl,2700.254705882353,6583.284245364465,17
user13115@paytm,4421.655,6524.310189822964,10
user13118@okicici,4107.755,7416.9552325065,10
user13120@okicici,5808.503529411764,8680.158673644697,17
user13126@ybl,3349.149090909091,8511.346139682553,11
user13145@okicici,12500.852,22279.901613394333,15
user13149@axl,9380.33,15483.006994346253,9
user13150@okhdfcbank,14142.649,35463.16202148437,20
user13161@axl,18930.08111111111,39563.38296151488,9
user13161@oksbi,12528.8425,21449.278347513544,16
user13175@axl,12950.989166666666,20492.994093966696,12
user13178@axl,11100.152307692306,15187.907639280093,13
user13180@axl,9861.520869565216,22684.03967619803,23
user13182@oksbi,13356.897777777776,45204.16475874262,18
user13183@oksbi,10266.058333333334,21448.09425154295,12
user13185@okicici,23453.83636363636,46183.49535063003,11
user13191@okicici,9639.314,14906.846472239238,15
user13192@okhdfcbank,15387.593125000001,37301.46898454925,16
user1319@ybl,7322.009285714286,9482.98319213824,14
user13201@paytm,7917.672727272727,13222.948675581472,11
user13204@oksbi,39622.44285714285,84887.83108397352,14
user13205@paytm,2922.361428571429,7543.978370876525,21
user13207@oksbi,10808.176923076922,16501.908302366825,13
user13207@paytm,5438.71,15967.44731082529,12
user1320@okicici,23067.546,56674.190924010196,10
user13211@okicici,35551.611666666664,53265.02731699936,12
user13213@axl,6895.321111111111,15585.834682239065,9
user13213@oksbi,1768.2383333333335,1989.2470423496088,6
user13219@okhdfcbank,12230.68,20296.49466229486,12
user13224@axl,10276.211666666666,15841.216148141662,18
user13226@paytm,31724.933888888892,59098.78900896016,18
user13237@axl,22295.535,43129.01099134441,16
user13239@ybl,5939.634,15710.237628595494,10
user13242@okhdfcbank,1708.547,2965.516051104203,10
user13254@okhdfcbank,7726.88,14743.491032908953,13
user13254@oksbi,14560.238333333333,26882.510077538525,12
user13288@axl,36021.878888888896,53329.352396095266,9
user13289@okhdfcbank,17713.228421052634,32061.30559942178,19
user13297@axl,13780.623636363634,35514.00846103388,22
user13297@okicici,5711.585625,12279.39130323376,16
user1329@axl,23032.419090909094,49129.33696937187,11
user1329@okicici,14611.901875,43699.44816213148,16
user13300@ybl,20917.201764705882,71351.26774374468,17
user13305@axl,24402.822352941177,50898.72191537261,17
user13306@okhdfcbank,27842.453333333335,44763.93490616162,9
user13323@okicici,13331.8275,16867.541063262805,12
user13329@ybl,5635.575,12839.607579472291,14
user13336@okhdfcbank,14135.117692307693,41179.87483400886,13
user13342@oksbi,15564.639000000001,26312.192836629118,20
user13352@oksbi,13719.015882352942,42459.50453652193,17
user13356@axl,6039.7543749999995,18454.521950698865,16
user13360@oksbi,1839.6346153846155,2951.124472130963,13
user13363@okhdfcbank,4729.143571428571,11719.906144171058,14
user1336@paytm,4263.573333333334,10458.73522063438,15
user13379@ybl,16599.557857142856,35433.696579757605,14
user13380@ybl,6999.755454545454,17677.02313642903,11
user1338@axl,5007.003684210526,10686.64679854891,19
user13391@okhdfcbank,2619.284615384616,5561.399853808714,13
user13391@okicici,43176.87684210527,85434.12292694264,19
user13392@okhdfcbank,4451.252272727273,9946.960002366806,22
user13397@axl,6604.927647058824,14287.04515965842,17
user13404@oksbi,19535.95692307692,53485.56916743561,13
user1340@okhdfcbank,9985.787142857142,25862.353695919133,14
user13411@paytm,6597.609166666666,12898.053337437086,12
user13419@axl,18111.443333333336,51167.081412847525,15
user13446@oksbi,8488.966875,18508.90752512808,16
user13449@ybl,10611.774285714286,21504.444535754683,14
user13453@axl,5055.074999999999,17656.095738050808,20
user13460@okhdfcbank,36787.886000000006,114761.60651980268,15
user13467@okhdfcbank,5917.306,10570.03994168443,20
user13497@okicici,19293.99733333333,40280.25232981496,15
user13500@okhdfcbank,14616.435,29139.80375510025,12
user13501@okicici,9927.925000000001,15193.033726621066,22
user13516@paytm,9172.925,29145.31950222216,14
user13521@okhdfcbank,14830.787857142857,20596.47384350056,14
user13537@okhdfcbank,5854.712142857143,9330.382030024428,14
user13563@okhdfcbank,7743.781111111111,14943.944296886986,9
user13569@okicici,4531.992222222222,10521.68403364469,18
user13588@oksbi,1287.69875,1568.5772301532866,8
user1358@axl,10629.71625,19132.80245684354,8
user13598@paytm,4214.2975,10573.195962219428,12
user13602@oksbi,21160.835,40584.474835987465,12
user13605@axl,14085.99181818182,27555.907648292705,11
user13612@oksbi,15314.199999999999,47459.30794859852,14
user13615@okicici,9008.16590909091,29491.24658697458,22
user13625@okhdfcbank,14280.641999999998,38540.27839665387,20
user13632@ybl,10109.926666666666,17415.882083999266,15
user13638@okicici,6635.459285714286,14965.369261235428,14
user1363@okhdfcbank,20696.323333333334,46289.29266022678,9
user1364@okicici,2778.666153846154,7016.7205013732955,13
user1364@oksbi,8119.332666666666,15630.002185553027,15
user13665@okhdfcbank,2372.8328571428574,2116.1703147802505,7
user13666@ybl,9030.284193548387,21097.302812688446,31
user13676@axl,27066.643076923076,46761.52596224528,13
user13676@okicici,10135.128235294118,13202.237569130677,17
user13683@axl,14842.070666666667,23381.596923269884,15
user13688@ybl,17674.091666666664,48878.73558255346,12
user1368@ybl,16750.35583333333,21858.824165455033,12
user1370@paytm,26777.815000000002,52455.21025566211,14
user13716@oksbi,23589.958666666666,50449.42327914715,15
user13720@axl,15842.83857142857,26726.986511092797,14
user13748@axl,7683.875,14145.903474854984,8
user13755@okhdfcbank,1818.0795454545455,3689.3474533045196,22
user13763@okhdfcbank,17173.100869565216,37875.31822504477,23
user13771@okhdfcbank,5287.217857142858,10380.194910313345,14
user13780@paytm,7164.531818181818,12913.149439115787,11
user13809@ybl,15918.542142857143,33241.94303877932,14
user13816@okicici,20157.655,45326.79703391053,16
user13818@axl,11661.299166666666,16119.844807016574,12
user13819@ybl,11937.798666666667,38420.47100706302,15
user13823@paytm,13235.267272727273,25039.963945101874,11
user13828@okhdfcbank,7816.483125,14319.63189097202,16
user13834@oksbi,19564.990000000005,45667.4688268594,9
user1384@axl,14656.264736842104,34933.47712631957,19
user13855@ybl,41466.351818181814,41738.63537232161,11
user13856@okicici,6738.271428571429,13450.506569249676,14
user13857@axl,6291.387142857143,12581.997866405081,14
user13861@ybl,15502.35318181818,36367.967970946294,22
user13866@paytm,12737.9375,29453.005634842746,8
user13867@okhdfcbank,22366.554,41546.86399219678,15
user1386@okhdfcbank,10326.807368421052,40011.77061550802,19
user13874@oksbi,5817.949333333334,12257.665091589757,15
user13879@oksbi,21358.618000000002,54749.226486163614,10
user13881@okhdfcbank,15921.200769230769,46980.48389308593,13
user13884@okicici,18165.305555555555,42412.331496484934,9
user1389@ybl,25149.18,60625.408811612615,10
user13905@axl,1960.858888888889,4857.6958096700655,9
user13906@okicici,15355.972,20823.077479010397,5
user1390@oksbi,8908.877333333334,15970.512562385748,15
user13910@okhdfcbank,21448.289999999997,36538.93087902545,9
user13916@okicici,23755.980000000003,59022.47160639318,10
user13924@ybl,2841.53,8146.45569366547,12
user13938@ybl,6971.662142857143,11803.485339256744,14
user13940@axl,20581.828333333335,42764.35320136555,18
user13941@ybl,3270.1666666666665,3538.1036898033385,9
user13963@oksbi,10042.318333333335,24056.848775065628,6
user13974@axl,4957.212307692308,8517.889878158552,13
user13975@oksbi,13725.509375000001,45816.38430894003,16
user13984@okhdfcbank,3183.424375,7823.249068517904,16
user13987@okhdfcbank,20082.52142857143,44969.60524384813,21
user13991@ybl,7168.278888888888,14655.597170622601,9
user13999@ybl,11368.817777777778,19182.56553673047,18
user14016@oksbi,48270.64333333333,142763.87188965591,12
user14025@okhdfcbank,9695.886,14326.921160170956,15
user14026@okicici,10839.621176470586,27488.9549024226,17
user14026@ybl,16162.207058823527,34987.59997071226,17
user14029@okhdfcbank,7348.801764705881,17830.060587335447,17
user14046@okhdfcbank,13625.213333333333,40441.39846487318,18
user1404@oksbi,10505.508125,24961.82812288507,16
user14050@paytm,12377.410714285714,24502.47193220103,14
user14057@okhdfcbank,19908.310000000005,25412.363327409163,5
user14092@oksbi,21390.373333333337,57086.78296498019,15
user14107@okicici,10733.982142857143,27043.37672380577,14
user14116@oksbi,3907.52625,8427.907720723262,8
user1412@paytm,2196.072727272727,3264.2141678789735,11
user14140@okicici,4118.260714285714,8429.610678802217,14
user14156@okhdfcbank,3265.67,7627.260911120996,8
user14161@okicici,13901.787499999999,29471.53822075959,12
user14163@okicici,17184.07533333333,34072.35893283269,15
user14180@axl,3517.908571428571,5907.60361987037,14
user14186@paytm,32498.495384615384,55927.6513786874,13
user14201@ybl,9509.293333333333,14830.520775580502,9
user14210@axl,16469.058571428573,26066.47368892252,14
user14224@okicici,2473.911111111111,1544.7591471038816,9
user14230@paytm,10956.832666666665,25478.37490640795,15
user14231@oksbi,9077.605384615385,16923.725463005387,13
user14233@okicici,1234.2571428571428,1358.0672395198783,7
user14234@oksbi,11443.737499999997,38813.89640526705,12
user14237@paytm,19567.35777777778,30660.203198026826,9
user14255@oksbi,307.76545454545453,198.87469076600152,11
user14261@oksbi,4112.022222222222,9792.304894696366,9
user14265@okicici,11184.834285714285,13631.813915879353,7
user14266@axl,11356.647777777778,15392.231032797665,9
user14269@paytm,1491.9289999999999,3759.822844178965,10
user14273@paytm,15306.79357142857,24584.695096522835,14
user14275@okhdfcbank,24832.081666666665,58240.14504706265,6
user14275@ybl,19083.857333333333,46012.50135015289,15
user1427@paytm,15061.497647058824,46390.58262181608,17
user14280@axl,19757.543333333335,29304.290622213837,12
user14280@paytm,3525.4053846153843,5542.051072553697,13
user14281@paytm,11672.821333333333,32067.425174551434,15
user14283@okhdfcbank,13983.452307692309,47969.58286877793,13
user14284@oksbi,10547.1575,14479.86627801588,8
user14285@okicici,8930.795384615385,15664.618046647684,13
user14288@axl,1126.8220000000001,1805.7213222163232,10
user14303@oksbi,10213.277368421052,26133.78709137525,19
user14306@oksbi,16989.192777777775,27348.654964599114,18
user14311@oksbi,6385.3475,12718.81006461925,16
user14313@paytm,20913.027894736842,50447.235895323734,19
user14329@paytm,5251.503125,15268.771400412334,16
user1432@paytm,8039.052500000001,15930.721678956797,12
user14331@ybl,2982.3372727272726,5722.281028490458,11
user14334@okhdfcbank,19291.783333333333,51361.036239982546,9
user14335@okicici,4178.944545454546,9764.92787529469,11
user14350@paytm,16508.799333333332,40119.593698046185,15
user14362@paytm,944.758,1508.9079761116427,10
user14382@okicici,10434.891578947369,21022.93583136926,19
user14386@paytm,15298.994545454545,19850.106005115118,11
user14395@okhdfcbank,3199.2607142857137,9065.651169022947,14
user14403@axl,7194.195714285714,14149.656177230116,14
user14403@okicici,16583.657499999998,52372.10798112121,12
user14406@okicici,43659.81,64370.85168967587,14
user14409@ybl,1295.8541666666667,1644.0963183875833,12
user14418@axl,18371.954545454544,57431.24602780308,11
user14419@okhdfcbank,3928.4666666666667,6171.526078751928,12
user14428@paytm,19342.289375,39637.58843045718,16
user14429@okhdfcbank,24978.164999999997,47966.7760358295,18
user1442@okhdfcbank,3446.0950000000003,7077.164115330142,10
user14435@okicici,16154.492941176472,33502.71114082108,17
user1443@oksbi,4913.619411764706,11868.129030326596,17
user14440@okicici,2604.0499999999997,4160.827197646247,12
user14444@paytm,935.7125000000001,1430.579721474194,12
user14450@ybl,11081.324166666667,14984.415050904458,12
user14453@axl,2244.909090909091,3817.5594304331526,11
user14454@okhdfcbank,4530.6525,9046.903021608712,8
user14456@paytm,9592.516470588234,15188.88490860008,17
user14463@ybl,15042.156153846154,21987.424976410013,13
user14467@oksbi,12478.091666666667,44915.711869217914,18
user14470@oksbi,12220.172,25103.158094660772,20
user14493@okicici,26577.269999999997,54167.438010198035,14
user14500@paytm,3113.910714285714,4000.1415942678527,14
user14503@okhdfcbank,6618.239375,14689.126280022452,16
user14507@paytm,4177.696,11321.42118074032,10
user14515@axl,23464.239166666666,66467.73812577735,12
user14515@okhdfcbank,5227.456,11192.661225344937,15
user1453@okhdfcbank,25755.078571428574,65508.82147152765,7
user14541@axl,4441.703750000001,11464.481600292198,16
user14543@ybl,8650.676666666666,14566.864002178025,9
user14545@okhdfcbank,4403.263333333333,11644.71707235699,12
user14565@ybl,32322.24047619048,67387.71112448636,21
user14569@paytm,7980.412666666667,12599.912897081847,15
user14580@paytm,13416.459230769231,39566.388971305874,13
user14587@okicici,9092.38357142857,17545.02163061937,14
user14598@okhdfcbank,10841.42857142857,17646.424627672775,14
user14629@paytm,23528.503999999997,60440.68027798978,10
user1463@okhdfcbank,17482.327999999998,50868.50995055144,10
user14652@paytm,7232.8,12430.186451369867,22
user14663@axl,23571.916999999998,30945.07695698158,10
user14666@ybl,6068.61875,8642.768195065806,8
user14668@ybl,13622.977142857142,20315.956753975217,14
user14669@paytm,15943.974999999999,34856.18310518605,8
user14673@okicici,3059.382,5699.854551541546,10
user14682@paytm,8698.854285714286,23823.269050045852,14
user14689@okicici,6021.022307692308,11612.424801587993,13
user14699@ybl,7818.814375,14155.31382522854,16
user14703@okicici,1111.692857142857,1686.7165010231595,7
user14704@oksbi,34141.489230769235,54490.841525093994,13
user14718@paytm,28846.207000000002,44592.85310187349,10
user14731@okicici,9221.109999999999,36432.30175005955,30
user14733@axl,19114.68090909091,39768.689420833434,11
user14739@axl,17096.424,36521.48243042556,15
user14746@axl,28975.7025,53311.64729739953,16
user14749@ybl,18897.337499999998,45395.22160418051,12
user14753@axl,2983.670666666667,5536.817298175739,15
user14760@oksbi,34494.29272727273,52512.85595102786,11
user14769@paytm,29445.94125,67537.6346239738,8
user14777@ybl,21748.87076923077,45425.656584602875,13
user14780@okhdfcbank,17568.22894736842,45175.08669851976,19
user14782@ybl,5956.486153846155,12338.118463091349,13
user14794@oksbi,28591.32090909091,63079.959108596515,11
user14795@paytm,15432.73125,30569.53524702304,8
user14798@paytm,15442.535714285716,45084.77677044636,14
user14806@paytm,24171.706250000003,48131.428133737536,8
user14807@axl,12040.626428571428,20212.799569223687,14
user14833@okicici,20918.269999999997,55602.155530641074,17
user14843@axl,13679.710769230769,16433.505045195758,13
user14844@axl,9521.436,20930.59827803377,5
user14851@paytm,25240.14111111111,55793.7862860974,9
user14854@oksbi,3294.076666666667,6174.116485642375,15
user14859@okhdfcbank,3704.35,9892.263182292387,17
user14861@oksbi,6666.1155,13304.285394475237,20
user14866@paytm,27552.604666666666,53788.704929774976,15
user14869@okicici,3769.606875,6116.90754782373,16
user1486@paytm,13457.839473684211,25376.216648038433,19
user14877@okicici,6619.869230769231,14781.743419257902,13
user14880@ybl,2306.0984210526312,5858.360042102476,19
user14882@okicici,3173.5741176470588,5431.578407113878,17
user14890@okhdfcbank,15733.100909090908,36992.998274143065,22
user14890@paytm,6634.3530769230765,14850.358682982702,13
user14893@oksbi,6635.769285714286,15540.74420849196,14
user14894@ybl,7460.018571428571,17919.89095808289,7
user14900@axl,24798.336,56752.56873138,15
user14908@axl,18993.52666666667,41550.86687275344,12
user1490@axl,6875.412142857143,12310.87845498455,14
user14917@okhdfcbank,3359.4136842105263,6313.486363457032,19
user14918@okhdfcbank,1854.2986666666666,1899.835337988407,15
user14919@okicici,5842.318749999999,10458.5456339486,24
